"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.05,10000,1000,483,10,0.0602838579184366,0.0464070540883141,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,483,10,0.0378161562187527,0.186098464352313,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,483,10,0.0433448921062885,0,NA,NA
"two-step",0.05,10000,1000,484,10,0.0762782295439786,0.019052284522895,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,484,10,0.0580624485303662,0.113835544403879,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,484,10,0.0525222923285716,0,NA,NA
"two-step",0.05,10000,1000,485,10,0.0556062346835852,0.0301471621490722,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,485,10,0.035559736152518,0.161550112995507,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,485,10,0.036730707287401,0,NA,NA
"two-step",0.05,10000,1000,486,10,0.0850689882219992,0.0528556167043071,1,0.0636363636363636
"two-step+refitted",0.05,10000,1000,486,10,0.0914651938166115,0.24382641020369,1,0.0636363636363636
"two-step oracle",0.05,10000,1000,486,10,0.0812894554484415,0,NA,NA
"two-step",0.05,10000,1000,487,10,0.0660309576058071,0.0786412681225347,1,0.0848484848484849
"two-step+refitted",0.05,10000,1000,487,10,0.0461266250635491,0.304786208971975,1,0.0848484848484849
"two-step oracle",0.05,10000,1000,487,10,0.0550178434831488,0,NA,NA
"two-step",0.05,10000,1000,488,10,0.113471670842405,0.0226699529574706,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,488,10,0.0915250525274661,0.124049319790723,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,488,10,0.0940868048931361,0,NA,NA
"two-step",0.05,10000,1000,489,10,0.104541563834894,0.0347131716907677,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,489,10,0.0702500314648867,0.184121580704782,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,489,10,0.0710790498274982,0,NA,NA
"two-step",0.05,10000,1000,48,10,0.0613689469652335,0.0214146298422014,1,0.00909090909090909
"two-step+refitted",0.05,10000,1000,48,10,0.0392631637507531,0.117146470787486,1,0.00909090909090909
"two-step oracle",0.05,10000,1000,48,10,0.0402267800262178,0,NA,NA
"two-step",0.05,10000,1000,490,10,0.0952621301825414,0.0175723703342239,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,490,10,0.0672517175916471,0.117202752905735,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,490,10,0.0756948513920269,0,NA,NA
"two-step",0.05,10000,1000,491,10,0.0727790827496408,0.00601075929678946,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,491,10,0.0611001538057055,0.0740549190399972,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,491,10,0.061422777965298,0,NA,NA
"two-step",0.05,10000,1000,492,10,0.0784254600907051,0.0603595425670897,1,0.0545454545454545
"two-step+refitted",0.05,10000,1000,492,10,0.0529810160409036,0.251280362513841,1,0.0545454545454545
"two-step oracle",0.05,10000,1000,492,10,0.0461465827823457,0,NA,NA
"two-step",0.05,10000,1000,493,10,0.0932189360819846,0.041559304966967,1,0.0333333333333333
"two-step+refitted",0.05,10000,1000,493,10,0.0554860867871596,0.219266863241953,1,0.0333333333333333
"two-step oracle",0.05,10000,1000,493,10,0.0495382193600419,0,NA,NA
"two-step",0.05,10000,1000,494,10,0.0620135577683466,0.0368133984368558,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,494,10,0.0629171058217357,0.185129566382861,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,494,10,0.0587166173586419,0,NA,NA
"two-step",0.05,10000,1000,495,10,0.0915150447748372,0.0177637367348334,1,0.00909090909090909
"two-step+refitted",0.05,10000,1000,495,10,0.0745504992229064,0.119513591223822,1,0.00909090909090909
"two-step oracle",0.05,10000,1000,495,10,0.0757715443015801,0,NA,NA
"two-step",0.05,10000,1000,496,10,0.0641631183513409,0.025514945285338,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,496,10,0.0509401226327345,0.206995677919171,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,496,10,0.0551088381059213,0,NA,NA
"two-step",0.05,10000,1000,497,10,0.0994378187223132,0.0440575382974687,1,0.0262626262626263
"two-step+refitted",0.05,10000,1000,497,10,0.0546223361324783,0.199124199250544,1,0.0262626262626263
"two-step oracle",0.05,10000,1000,497,10,0.0543832870765418,0,NA,NA
"two-step",0.05,10000,1000,498,10,0.0780858085196182,0.0319283294758718,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,498,10,0.0389242940959609,0.173697952935601,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,498,10,0.0383877245969355,0,NA,NA
"two-step",0.05,10000,1000,499,10,0.0764328826486761,0.0753336934504898,1,0.0868686868686869
"two-step+refitted",0.05,10000,1000,499,10,0.074495636466434,0.298436960475823,1,0.0868686868686869
"two-step oracle",0.05,10000,1000,499,10,0.068154614912944,0,NA,NA
"two-step",0.05,10000,1000,49,10,0.0766975243389888,0.0347619581147448,1,0.0181818181818182
"two-step+refitted",0.05,10000,1000,49,10,0.0526088432173302,0.171996331039699,1,0.0181818181818182
"two-step oracle",0.05,10000,1000,49,10,0.0577118926751304,0,NA,NA
"two-step",0.05,10000,1000,4,10,0.099177521761006,0.0588538708523035,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,4,10,0.0627376272143005,0.241448221687595,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,4,10,0.0586846884189068,0,NA,NA
"two-step",0.05,10000,1000,500,10,0.0718430807102279,0.0243715415803826,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,500,10,0.06029039980788,0.125833347398455,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,500,10,0.0601221964609747,0,NA,NA
"two-step",0.05,10000,1000,50,10,0.0643574241087199,0.0538221540713514,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,50,10,0.0341972607601007,0.235213970903271,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,50,10,0.0367035424091557,0,NA,NA
"two-step",0.05,10000,1000,51,10,0.0980606902898384,0.00906735416102895,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,51,10,0.0553085891665736,0.0882819348498223,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,51,10,0.0653223428546774,0,NA,NA
"two-step",0.05,10000,1000,52,10,0.075466479814158,0.0294128302650233,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,52,10,0.0538153677627213,0.196857922094248,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,52,10,0.0532142274109852,0,NA,NA
"two-step",0.05,10000,1000,53,10,0.0631214743394195,0.060655206002599,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,53,10,0.0335914141108573,0.210149862231356,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,53,10,0.0376889961376689,0,NA,NA
"two-step",0.05,10000,1000,54,10,0.0726135444143351,0.034114293954232,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,54,10,0.0541127691708508,0.169313862668032,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,54,10,0.0530483381767203,0,NA,NA
"two-step",0.05,10000,1000,55,10,0.0838881164430273,0.0453791803290681,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,55,10,0.0562023299214564,0.186555042178553,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,55,10,0.0478425471178729,0,NA,NA
"two-step",0.05,10000,1000,56,10,0.0735547678948071,0.0266705895420593,1,0.0191919191919192
"two-step+refitted",0.05,10000,1000,56,10,0.0305595174234302,0.160796362829235,1,0.0191919191919192
"two-step oracle",0.05,10000,1000,56,10,0.0275072145976341,0,NA,NA
"two-step",0.05,10000,1000,57,10,0.0861603114872521,0.0430279868651289,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,57,10,0.0729587275474194,0.211920331125691,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,57,10,0.0695445919696661,0,NA,NA
"two-step",0.05,10000,1000,58,10,0.0706817268790476,0.0445872364411601,1,0.0303030303030303
"two-step+refitted",0.05,10000,1000,58,10,0.0695813089811247,0.179659632723506,1,0.0303030303030303
"two-step oracle",0.05,10000,1000,58,10,0.0690678271338802,0,NA,NA
"two-step",0.05,10000,1000,59,10,0.102490618403787,0.0188340445223515,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,59,10,0.0726989144863705,0.133564195073744,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,59,10,0.0746504369055197,0,NA,NA
"two-step",0.05,10000,1000,5,10,0.0641362870189821,0.0342733045795055,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,5,10,0.0528142756475545,0.185918997974105,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,5,10,0.0465441763685136,0,NA,NA
"two-step",0.05,10000,1000,60,10,0.0866825225994756,0.0222517527450709,1,0.0111111111111111
"two-step+refitted",0.05,10000,1000,60,10,0.0814495112080177,0.120903185917865,1,0.0111111111111111
"two-step oracle",0.05,10000,1000,60,10,0.0763005571438931,0,NA,NA
"two-step",0.05,10000,1000,61,10,0.100606991689932,0.033827432011584,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,61,10,0.0928117411566758,0.169408935344137,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,61,10,0.0877785397691614,0,NA,NA
"two-step",0.05,10000,1000,62,10,0.0852770707012492,0.0254870719952548,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,62,10,0.064482893207141,0.173259248881829,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,62,10,0.0727815776426763,0,NA,NA
"two-step",0.05,10000,1000,63,10,0.0819482520605701,0.0158319922611509,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,63,10,0.0739686172725126,0.0866543986094062,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,63,10,0.0673888300211255,0,NA,NA
"two-step",0.05,10000,1000,64,10,0.0913898411515773,0.0307507341982817,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,64,10,0.0673474815411124,0.140882569040196,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,64,10,0.0759429508318773,0,NA,NA
"two-step",0.05,10000,1000,65,10,0.0890112383189973,0.0166572348431644,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,65,10,0.0580144660983708,0.133371923330165,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,65,10,0.067781064779958,0,NA,NA
"two-step",0.05,10000,1000,66,10,0.0980666623408875,0.0390670795432698,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,66,10,0.0787524043748467,0.190078850466527,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,66,10,0.084229613828075,0,NA,NA
"two-step",0.05,10000,1000,67,10,0.0954461231926333,0.00942936712520817,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,67,10,0.0463205441521976,0.0775239443349506,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,67,10,0.0556031599102009,0,NA,NA
"two-step",0.05,10000,1000,68,10,0.0902234552366753,0.0286059144372206,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,68,10,0.0564116459846538,0.163575155197493,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,68,10,0.0574552856316477,0,NA,NA
"two-step",0.05,10000,1000,69,10,0.0739512044356892,0.039713583510532,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,69,10,0.0558801743638971,0.210984424792997,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,69,10,0.061150114542043,0,NA,NA
"two-step",0.05,10000,1000,6,10,0.0994709177110828,0.0273338864241206,1,0.0171717171717172
"two-step+refitted",0.05,10000,1000,6,10,0.0600840959197319,0.160150689547036,1,0.0171717171717172
"two-step oracle",0.05,10000,1000,6,10,0.0600473089405887,0,NA,NA
"two-step",0.05,10000,1000,70,10,0.0728839716946835,0.0230782854920602,1,0.0191919191919192
"two-step+refitted",0.05,10000,1000,70,10,0.0400614049327411,0.156961224982176,1,0.0191919191919192
"two-step oracle",0.05,10000,1000,70,10,0.0461297243460564,0,NA,NA
"two-step",0.05,10000,1000,71,10,0.112151224008149,0.0620118347619758,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,71,10,0.0705483849606669,0.238349148547678,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,71,10,0.0569366452844898,0,NA,NA
"two-step",0.05,10000,1000,72,10,0.0655148060079277,0.0299688885638063,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,72,10,0.0536116667457272,0.152262389168731,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,72,10,0.0550458424597713,0,NA,NA
"two-step",0.05,10000,1000,73,10,0.095360885604423,0.0321151027369921,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,73,10,0.0430738418907953,0.180134571143073,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,73,10,0.0459808817735218,0,NA,NA
"two-step",0.05,10000,1000,74,10,0.0884735857730581,0.0221754284962267,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,74,10,0.0589012077582117,0.129191838475081,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,74,10,0.0518691350757477,0,NA,NA
"two-step",0.05,10000,1000,75,10,0.0603373838119154,0.0472892063362986,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,75,10,0.0552012480827993,0.203626084305997,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,75,10,0.0480843102827243,0,NA,NA
"two-step",0.05,10000,1000,76,10,0.0710444004922532,0.0395466683199847,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,76,10,0.0465387548821559,0.229847046820849,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,76,10,0.0537081041499907,0,NA,NA
"two-step",0.05,10000,1000,77,10,0.122528640524036,0.0389621474905363,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,77,10,0.0792092159977747,0.216763985535384,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,77,10,0.0815127382913386,0,NA,NA
"two-step",0.05,10000,1000,78,10,0.0831648005876104,0.0224343850149653,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,78,10,0.0533025505447642,0.134960128472021,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,78,10,0.0597247223643755,0,NA,NA
"two-step",0.05,10000,1000,79,10,0.076781537412876,0.0435531685173857,1,0.0333333333333333
"two-step+refitted",0.05,10000,1000,79,10,0.061454219878966,0.189246317475726,1,0.0333333333333333
"two-step oracle",0.05,10000,1000,79,10,0.0664207161828102,0,NA,NA
"two-step",0.05,10000,1000,7,10,0.0975445412705597,0.0364099267150134,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,7,10,0.0671078082833156,0.177539617611561,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,7,10,0.067884109309747,0,NA,NA
"two-step",0.05,10000,1000,80,10,0.102431346353106,0.0486978364210102,1,0.0181818181818182
"two-step+refitted",0.05,10000,1000,80,10,0.0618237277703545,0.180582857347089,1,0.0181818181818182
"two-step oracle",0.05,10000,1000,80,10,0.0671207014832756,0,NA,NA
"two-step",0.05,10000,1000,81,10,0.0956006576190885,0.00594923861597752,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,81,10,0.0568088230724973,0.08854638063642,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,81,10,0.0591945296450934,0,NA,NA
"two-step",0.05,10000,1000,82,10,0.0872332768247881,0.0344254201945601,1,0.0191919191919192
"two-step+refitted",0.05,10000,1000,82,10,0.0550859670358811,0.161848520881825,1,0.0191919191919192
"two-step oracle",0.05,10000,1000,82,10,0.06983428233388,0,NA,NA
"two-step",0.05,10000,1000,83,10,0.10030410757257,0.038336883041496,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,83,10,0.0674674701528021,0.185953242677548,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,83,10,0.0749377765581639,0,NA,NA
"two-step",0.05,10000,1000,84,10,0.0775219461928485,0.0601633070412192,1,0.0565656565656566
"two-step+refitted",0.05,10000,1000,84,10,0.0710091886710059,0.240062659060206,1,0.0565656565656566
"two-step oracle",0.05,10000,1000,84,10,0.0728642860831047,0,NA,NA
"two-step",0.05,10000,1000,85,10,0.0916737344559016,0.0164750087653819,1,0.00505050505050505
"two-step+refitted",0.05,10000,1000,85,10,0.070189195146798,0.0924347427236488,1,0.00505050505050505
"two-step oracle",0.05,10000,1000,85,10,0.0635713286345641,0,NA,NA
"two-step",0.05,10000,1000,86,10,0.0531456602587895,0.0486354031261563,1,0.0373737373737374
"two-step+refitted",0.05,10000,1000,86,10,0.0327958555738006,0.215811051024719,1,0.0373737373737374
"two-step oracle",0.05,10000,1000,86,10,0.0385219992758653,0,NA,NA
"two-step",0.05,10000,1000,87,10,0.095847006373592,0.0275224068419055,1,0.0212121212121212
"two-step+refitted",0.05,10000,1000,87,10,0.0872636475185276,0.184288755014155,1,0.0212121212121212
"two-step oracle",0.05,10000,1000,87,10,0.0805993950575186,0,NA,NA
"two-step",0.05,10000,1000,88,10,0.0842944329992745,0.0208673203608539,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,88,10,0.062180348736664,0.171167986603239,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,88,10,0.0655274542060373,0,NA,NA
"two-step",0.05,10000,1000,89,10,0.0595089144552315,0.0419591225955047,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,89,10,0.0604196948293828,0.221344502425312,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,89,10,0.0517910417075451,0,NA,NA
"two-step",0.05,10000,1000,8,10,0.109637881285311,0.0358582907595982,1,0.0333333333333333
"two-step+refitted",0.05,10000,1000,8,10,0.0767695026061408,0.204288690865248,1,0.0333333333333333
"two-step oracle",0.05,10000,1000,8,10,0.0843684311780494,0,NA,NA
"two-step",0.05,10000,1000,90,10,0.0710607956219441,0.0685574988546792,1,0.0727272727272727
"two-step+refitted",0.05,10000,1000,90,10,0.0641379102986843,0.278968853001566,1,0.0727272727272727
"two-step oracle",0.05,10000,1000,90,10,0.0726563138552432,0,NA,NA
"two-step",0.05,10000,1000,91,10,0.0998605120302153,0.0183331846810654,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,91,10,0.0612335336749112,0.139545537509508,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,91,10,0.0629142111633374,0,NA,NA
"two-step",0.05,10000,1000,92,10,0.0829384764316056,0.0458418227937546,1,0.0515151515151515
"two-step+refitted",0.05,10000,1000,92,10,0.0708730065405,0.212190423682906,1,0.0515151515151515
"two-step oracle",0.05,10000,1000,92,10,0.0722957143652784,0,NA,NA
"two-step",0.05,10000,1000,93,10,0.0549411701672763,0.0381224615488248,1,0.0262626262626263
"two-step+refitted",0.05,10000,1000,93,10,0.0616585586103789,0.187574409330603,1,0.0262626262626263
"two-step oracle",0.05,10000,1000,93,10,0.0494723167791214,0,NA,NA
"two-step",0.05,10000,1000,94,10,0.090128156881528,0.0251535672353679,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,94,10,0.0520322798702294,0.154982014600145,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,94,10,0.048813098900981,0,NA,NA
"two-step",0.05,10000,1000,95,10,0.112960005263428,0.0378960066571971,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,95,10,0.0849179333499128,0.194707846850605,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,95,10,0.0884292252325542,0,NA,NA
"two-step",0.05,10000,1000,96,10,0.0549615766701756,0.0396981275738449,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,96,10,0.0490624872532446,0.179967686945107,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,96,10,0.0464747512519965,0,NA,NA
"two-step",0.05,10000,1000,97,10,0.069541951643273,0.0156174878140057,1,0.0111111111111111
"two-step+refitted",0.05,10000,1000,97,10,0.0598446410215779,0.132778209471249,1,0.0111111111111111
"two-step oracle",0.05,10000,1000,97,10,0.0548750896088271,0,NA,NA
"two-step",0.05,10000,1000,98,10,0.0692516921156777,0.0182749839552827,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,98,10,0.067760815135897,0.147288818576482,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,98,10,0.0568982891070717,0,NA,NA
"two-step",0.05,10000,1000,99,10,0.0891902065226634,0.0418240651321039,1,0.0181818181818182
"two-step+refitted",0.05,10000,1000,99,10,0.0542937649801508,0.171018180753627,1,0.0181818181818182
"two-step oracle",0.05,10000,1000,99,10,0.0512212422703003,0,NA,NA
"two-step",0.05,10000,1000,9,10,0.0935144404563237,0.0379113333083569,1,0.0151515151515152
"two-step+refitted",0.05,10000,1000,9,10,0.084157988389788,0.144615507382747,1,0.0151515151515152
"two-step oracle",0.05,10000,1000,9,10,0.0982286591375805,0,NA,NA
"two-step",0.2,1500,1000,100,10,0.11243843513339,0.0913624886402342,1,0.0646464646464646
"two-step+refitted",0.2,1500,1000,100,10,0.101692955918555,0.332941463725813,1,0.0646464646464646
"two-step oracle",0.2,1500,1000,100,10,0.0976108310279354,0,NA,NA
"two-step",0.2,1500,1000,101,10,0.11251063211994,0.0390493424192659,1,0.0252525252525253
"two-step+refitted",0.2,1500,1000,101,10,0.0945279229046269,0.23347962836444,1,0.0252525252525253
"two-step oracle",0.2,1500,1000,101,10,0.101440765318546,0,NA,NA
"two-step",0.2,1500,1000,102,10,0.146808639444028,0.0454671666316905,1,0.0191919191919192
"two-step+refitted",0.2,1500,1000,102,10,0.0847089942521668,0.232098225992377,1,0.0191919191919192
"two-step oracle",0.2,1500,1000,102,10,0.0883137282858628,0,NA,NA
"two-step",0.2,1500,1000,103,10,0.106056780704752,0.0575336934926015,1,0.0222222222222222
"two-step+refitted",0.2,1500,1000,103,10,0.0938798455849992,0.240947020257229,1,0.0222222222222222
"two-step oracle",0.2,1500,1000,103,10,0.0886812934690093,0,NA,NA
"two-step",0.2,1500,1000,104,10,0.097212843792783,0.0385582843099775,1,0.0212121212121212
"two-step+refitted",0.2,1500,1000,104,10,0.0745917647177756,0.247631708093951,1,0.0212121212121212
"two-step oracle",0.2,1500,1000,104,10,0.0832875470285058,0,NA,NA
"two-step",0.2,1500,1000,105,10,0.115696199442638,0.0345578787656447,1,0.0171717171717172
"two-step+refitted",0.2,1500,1000,105,10,0.0793911083886433,0.229828099160028,1,0.0171717171717172
"two-step oracle",0.2,1500,1000,105,10,0.100898208590659,0,NA,NA
"two-step",0.2,1500,1000,106,10,0.111625117029975,0.0234610550443194,1,0.0131313131313131
"two-step+refitted",0.2,1500,1000,106,10,0.087600416429057,0.164223369403517,1,0.0131313131313131
"two-step oracle",0.2,1500,1000,106,10,0.0941230289706871,0,NA,NA
"two-step",0.2,1500,1000,107,10,0.0890141577665667,0.0552909048182751,1,0.0272727272727273
"two-step+refitted",0.2,1500,1000,107,10,0.0502905209764149,0.270020781254431,1,0.0272727272727273
"two-step oracle",0.2,1500,1000,107,10,0.0505234348822368,0,NA,NA
"two-step",0.2,1500,1000,108,10,0.1052039579911,0.0321274490596238,1,0.0121212121212121
"two-step+refitted",0.2,1500,1000,108,10,0.0629487746389547,0.182541925309245,1,0.0121212121212121
"two-step oracle",0.2,1500,1000,108,10,0.0473868897863653,0,NA,NA
"two-step",0.2,1500,1000,109,10,0.101204136990773,0.0748151064059259,1,0.0515151515151515
"two-step+refitted",0.2,1500,1000,109,10,0.102970986382942,0.321968626282668,1,0.0515151515151515
"two-step oracle",0.2,1500,1000,109,10,0.0963681664849131,0,NA,NA
"two-step",0.2,1500,1000,10,10,0.101793506291739,0.0609080670364707,1,0.0303030303030303
"two-step+refitted",0.2,1500,1000,10,10,0.0867292547749837,0.241502838031671,1,0.0303030303030303
"two-step oracle",0.2,1500,1000,10,10,0.0888489344095938,0,NA,NA
"two-step",0.2,1500,1000,110,10,0.102635228421956,0.0537425029220158,1,0.0232323232323232
"two-step+refitted",0.2,1500,1000,110,10,0.0968379036315235,0.238078860571756,1,0.0232323232323232
"two-step oracle",0.2,1500,1000,110,10,0.0801999604211474,0,NA,NA
"two-step",0.2,1500,1000,111,10,0.148541971450825,0.0795662253672297,1,0.0252525252525253
"two-step+refitted",0.2,1500,1000,111,10,0.109380741139533,0.294642033586243,1,0.0252525252525253
"two-step oracle",0.2,1500,1000,111,10,0.122665607166374,0,NA,NA
"two-step",0.2,1500,1000,112,10,0.08489824562756,0.0674505592998403,1,0.0373737373737374
"two-step+refitted",0.2,1500,1000,112,10,0.0527939600848685,0.274988077770346,1,0.0373737373737374
"two-step oracle",0.2,1500,1000,112,10,0.0419006294229966,0,NA,NA
"two-step",0.2,1500,1000,113,10,0.11956497393413,0.0450428485783856,1,0.0222222222222222
"two-step+refitted",0.2,1500,1000,113,10,0.104542158728167,0.229074379622705,1,0.0222222222222222
"two-step oracle",0.2,1500,1000,113,10,0.109899041479648,0,NA,NA
"two-step",0.2,1500,1000,114,10,0.0709486696654762,0.049287312253005,1,0.0343434343434343
"two-step+refitted",0.2,1500,1000,114,10,0.0668607416236218,0.2251336986389,1,0.0343434343434343
"two-step oracle",0.2,1500,1000,114,10,0.0630710838149097,0,NA,NA
"two-step",0.2,1500,1000,115,10,0.111725529827851,0.0395262619252855,1,0.0222222222222222
"two-step+refitted",0.2,1500,1000,115,10,0.0817036790284427,0.246111141167654,1,0.0222222222222222
"two-step oracle",0.2,1500,1000,115,10,0.072735961335572,0,NA,NA
"two-step",0.2,1500,1000,116,10,0.136518058119572,0.048745790961935,1,0.0242424242424242
"two-step+refitted",0.2,1500,1000,116,10,0.0829441931569491,0.254589910364406,1,0.0242424242424242
"two-step oracle",0.2,1500,1000,116,10,0.0933121141673402,0,NA,NA
"two-step",0.2,1500,1000,117,10,0.129639008871452,0.0198375767888351,1,0.0151515151515152
"two-step+refitted",0.2,1500,1000,117,10,0.113369267198215,0.197780671022955,1,0.0151515151515152
"two-step oracle",0.2,1500,1000,117,10,0.105564701182596,0,NA,NA
"two-step",0.2,1500,1000,118,10,0.102107967795842,0.101267476152163,1,0.0595959595959596
"two-step+refitted",0.2,1500,1000,118,10,0.0930020525344129,0.360308132662312,1,0.0595959595959596
"two-step oracle",0.2,1500,1000,118,10,0.0635891433623872,0,NA,NA
"two-step",0.2,1500,1000,119,10,0.138521978190216,0.0563601495240951,1,0.0323232323232323
"two-step+refitted",0.2,1500,1000,119,10,0.114064309157445,0.270147870796634,1,0.0323232323232323
"two-step oracle",0.2,1500,1000,119,10,0.11871791539548,0,NA,NA
"two-step",0.2,1500,1000,11,10,0.130331761907272,0.0446910243543855,1,0.0222222222222222
"two-step+refitted",0.2,1500,1000,11,10,0.0729336871141168,0.234694416526155,1,0.0222222222222222
"two-step oracle",0.2,1500,1000,11,10,0.0560257367750166,0,NA,NA
"two-step",0.2,1500,1000,120,10,0.0755818250026534,0.0903977479035893,1,0.0676767676767677
"two-step+refitted",0.2,1500,1000,120,10,0.0610741400835431,0.338293993941111,1,0.0676767676767677
"two-step oracle",0.2,1500,1000,120,10,0.0616269427642138,0,NA,NA
"two-step",0.2,1500,1000,121,10,0.0905108753056043,0.0504527818306084,1,0.0171717171717172
"two-step+refitted",0.2,1500,1000,121,10,0.0742282659603707,0.227476009754382,1,0.0171717171717172
"two-step oracle",0.2,1500,1000,121,10,0.0666198240572366,0,NA,NA
"two-step",0.2,1500,1000,122,10,0.0853796384032466,0.0313295932121729,1,0.0161616161616162
"two-step+refitted",0.2,1500,1000,122,10,0.056920763985206,0.194664891281913,1,0.0161616161616162
"two-step oracle",0.2,1500,1000,122,10,0.0639439506642021,0,NA,NA
"two-step",0.2,1500,1000,123,10,0.171710742510038,0.0777065047991976,1,0.0575757575757576
"two-step+refitted",0.2,1500,1000,123,10,0.138979011528702,0.319981207044304,1,0.0575757575757576
